order_id,product_id,product_name,quantity,list_price,discount,order_total
779,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.05,322.9905
779,90,Trek Precaliber 16 Girls - 2017,2,209.99,0.2,335.984
779,47,Trek Remedy 9.8 - 2017,1,5299.99,0.2,4239.992
779,8,Trek Remedy 29 Carbon Frameset - 2016,1,1799.99,0.2,1439.992
779,85,Haro Downtown 16 - 2017,1,329.99,0.2,263.992
780,32,Trek Farley Alloy Frameset - 2017,1,469.99,0.1,422.991
781,109,Sun Bicycles Cruz 7 - Women's - 2017,2,416.99,0.05,792.281
781,7,Trek Slash 8 27.5 - 2016,2,3999.99,0.2,6399.984
781,57,Trek Emonda S 5 - 2017,2,1999.99,0.1,3599.982
782,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.07,1115.9814
782,57,Trek Emonda S 5 - 2017,1,1999.99,0.07,1859.9907
782,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,299.99,0.07,278.9907
782,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,959.984
783,92,Haro Shredder 20 - 2017,1,209.99,0.2,167.992
783,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.05,512.981
783,94,Haro Shredder Pro 20 - 2017,1,249.99,0.05,237.4905
783,29,Trek X-Caliber 8 - 2017,1,999.99,0.1,899.991
784,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.07,251.0907
784,72,Sun Bicycles Biscayne Tandem 7 - 2017,2,619.99,0.1,1115.982
784,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,479.992
785,59,Trek Domane S 5 Disc - 2017,2,2599.99,0.2,4159.984
785,40,Trek Fuel EX 9.8 29 - 2017,1,4999.99,0.07,4649.9907
785,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.07,464.9907
786,80,Sun Bicycles Brickell Tandem CB - 2017,1,761.99,0.05,723.8905
787,51,Trek Silque SLR 8 Women's - 2017,2,6499.99,0.07,12089.9814
787,66,Sun Bicycles Revolutions 24 - 2017,2,250.99,0.1,451.782
788,48,Trek Emonda S 4 - 2017,1,1499.99,0.2,1199.992
788,19,Pure Cycles William 3-Speed - 2016,1,449,0.1,404.1
788,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.05,256.4905
789,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,489.99,0.2,783.984
789,93,Haro Shredder 20 Girls - 2017,2,209.99,0.07,390.5814
790,62,Trek Boone 7 - 2017,2,3499.99,0.07,6509.9814
790,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,1,349.99,0.1,314.991
791,54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.2,2559.992
791,25,Electra Townie Original 7D - 2015/2016,2,499.99,0.07,929.9814
792,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,959.984
792,39,Trek Stache 5 - 2017,1,1499.99,0.2,1199.992
792,56,Trek Domane SLR 6 Disc - 2017,1,5499.99,0.2,4399.992
792,30,Surly Ice Cream Truck Frameset - 2017,1,999.99,0.05,949.9905
792,2,Ritchey Timberwolf Frameset - 2016,1,749.99,0.2,599.992
793,60,Sun Bicycles ElectroLite - 2017,1,1559.99,0.05,1481.9905
793,95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,569.981
793,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.05,1139.981
794,41,Haro Shift R3 - 2017,2,1469.99,0.05,2792.981
794,68,Sun Bicycles Cruz 3 - 2017,1,449.99,0.2,359.992
794,17,Pure Cycles Vine 8-Speed - 2016,1,429,0.07,398.97
794,28,Surly Karate Monkey 27.5+ Frameset - 2017,1,2499.99,0.1,2249.991
795,95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,569.981
795,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,2,299.99,0.05,569.981
796,6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.2,751.984
797,11,Surly Straggler 650b - 2016,1,1680.99,0.07,1563.3207
797,69,Sun Bicycles Cruz 7 - 2017,1,416.99,0.05,396.1405
797,74,Electra Cruiser Lux 1 - 2017,1,439.99,0.1,395.991
797,54,Trek Domane SL Disc Frameset - 2017,2,3199.99,0.05,6079.981
797,62,Trek Boone 7 - 2017,2,3499.99,0.1,6299.982
798,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.1,269.991
798,90,Trek Precaliber 16 Girls - 2017,1,209.99,0.05,199.4905
798,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.07,650.9814
798,42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.2,1839.992
798,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1139.981
799,5,Heller Shagamaw Frame - 2016,2,1320.99,0.1,2377.782
799,34,Trek Session DH 27.5 Carbon Frameset - 2017,2,469.99,0.05,892.981
799,29,Trek X-Caliber 8 - 2017,2,999.99,0.07,1859.9814
799,63,Trek Boone Race Shop Limited - 2017,1,3499.99,0.1,3149.991
799,58,Trek Madone 9.2 - 2017,2,4999.99,0.07,9299.9814
800,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.1,624.582
800,54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.07,2975.9907
800,6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.05,892.981
800,52,Surly Steamroller - 2017,1,875.99,0.1,788.391
800,95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,569.981
801,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.07,316.1907
802,30,Surly Ice Cream Truck Frameset - 2017,1,999.99,0.05,949.9905
802,36,Surly Troll Frameset - 2017,2,832.99,0.2,1332.784
802,40,Trek Fuel EX 9.8 29 - 2017,1,4999.99,0.1,4499.991
802,28,Surly Karate Monkey 27.5+ Frameset - 2017,1,2499.99,0.05,2374.9905
803,111,Sun Bicycles Drifter 7 - Women's - 2017,1,470.99,0.07,438.0207
803,52,Surly Steamroller - 2017,2,875.99,0.05,1664.381
803,102,Electra Townie Original 7D - 2017,1,489.99,0.07,455.6907
803,83,Trek Boy's Kickster - 2015/2017,2,149.99,0.05,284.981
804,89,Trek Precaliber 16 Boys - 2017,2,209.99,0.2,335.984
804,53,Surly Ogre Frameset - 2017,1,749.99,0.07,697.4907
804,50,Trek Silque SLR 7 Women's - 2017,2,5999.99,0.05,11399.981
805,24,Electra Townie Original 21D - 2016,1,549.99,0.05,522.4905
805,33,Surly Wednesday Frameset - 2017,2,469.99,0.2,751.984
805,62,Trek Boone 7 - 2017,2,3499.99,0.2,5599.984
805,32,Trek Farley Alloy Frameset - 2017,1,469.99,0.07,437.0907
805,6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.05,892.981
806,93,Haro Shredder 20 Girls - 2017,2,209.99,0.1,377.982
806,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.2,279.992
806,77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.1,1439.982
806,82,Electra Amsterdam Original 3i Ladies' - 2017,2,659.99,0.2,1055.984
806,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.07,650.9814
807,21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.2,431.984
807,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.07,437.0907
807,3,Surly Wednesday Frameset - 2016,2,999.99,0.07,1859.9814
807,9,Trek Conduit+ - 2016,2,2999.99,0.2,4799.984
807,16,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,479.992
808,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.05,664.981
808,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.05,426.55
808,85,Haro Downtown 16 - 2017,1,329.99,0.05,313.4905
808,19,Pure Cycles William 3-Speed - 2016,2,449,0.05,853.1
809,78,Sun Bicycles Biscayne Tandem CB - 2017,1,647.99,0.1,583.191
809,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.2,479.992
809,92,Haro Shredder 20 - 2017,2,209.99,0.1,377.982
810,103,Sun Bicycles Streamway 3 - 2017,2,551.99,0.05,1048.781
810,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,489.99,0.2,391.992
810,56,Trek Domane SLR 6 Disc - 2017,1,5499.99,0.05,5224.9905
810,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.2,215.992
811,45,Haro SR 1.2 - 2017,2,869.99,0.07,1618.1814
811,54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.2,2559.992
811,70,Electra Amsterdam Original 3i - 2015/2017,1,659.99,0.07,613.7907
811,66,Sun Bicycles Revolutions 24 - 2017,1,250.99,0.1,225.891
812,76,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.1,539.982
812,40,Trek Fuel EX 9.8 29 - 2017,1,4999.99,0.2,3999.992
813,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.1,629.982
813,85,Haro Downtown 16 - 2017,2,329.99,0.2,527.984
813,33,Surly Wednesday Frameset - 2017,2,469.99,0.2,751.984
813,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.07,1115.9814
813,71,Sun Bicycles Atlas X-Type - 2017,2,416.99,0.05,792.281
814,69,Sun Bicycles Cruz 7 - 2017,2,416.99,0.1,750.582
814,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,489.99,0.1,440.991
814,65,Sun Bicycles Lil Bolt Type-R - 2017,1,346.99,0.2,277.592
814,83,Trek Boy's Kickster - 2015/2017,2,149.99,0.05,284.981
815,105,Sun Bicycles Streamway 7 - 2017,2,533.99,0.2,854.384
815,102,Electra Townie Original 7D - 2017,2,489.99,0.2,783.984
815,87,Trek Precaliber 12 Boys - 2017,2,189.99,0.1,341.982
815,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,299.99,0.07,278.9907
816,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.1,1079.982
816,64,Electra Townie Original 7D - 2017,2,489.99,0.2,783.984
817,85,Haro Downtown 16 - 2017,1,329.99,0.05,313.4905
817,105,Sun Bicycles Streamway 7 - 2017,2,533.99,0.07,993.2214
817,48,Trek Emonda S 4 - 2017,2,1499.99,0.05,2849.981
818,103,Sun Bicycles Streamway 3 - 2017,1,551.99,0.05,524.3905
818,44,Haro SR 1.1 - 2017,2,539.99,0.07,1004.3814
818,19,Pure Cycles William 3-Speed - 2016,2,449,0.05,853.1
818,48,Trek Emonda S 4 - 2017,2,1499.99,0.05,2849.981
819,94,Haro Shredder Pro 20 - 2017,1,249.99,0.2,199.992
820,107,Sun Bicycles Cruz 7 - 2017,1,416.99,0.05,396.1405
821,102,Electra Townie Original 7D - 2017,1,489.99,0.07,455.6907
821,70,Electra Amsterdam Original 3i - 2015/2017,2,659.99,0.2,1055.984
821,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.2,375.992
821,107,Sun Bicycles Cruz 7 - 2017,1,416.99,0.05,396.1405
822,53,Surly Ogre Frameset - 2017,1,749.99,0.05,712.4905
822,72,Sun Bicycles Biscayne Tandem 7 - 2017,1,619.99,0.2,495.992
823,56,Trek Domane SLR 6 Disc - 2017,2,5499.99,0.07,10229.9814
823,86,Trek Girl's Kickster - 2017,2,149.99,0.2,239.984
823,81,Electra Amsterdam Fashion 7i Ladies' - 2017,1,1099.99,0.2,879.992
824,92,Haro Shredder 20 - 2017,2,209.99,0.1,377.982
825,19,Pure Cycles William 3-Speed - 2016,1,449,0.1,404.1
825,30,Surly Ice Cream Truck Frameset - 2017,2,999.99,0.2,1599.984
826,45,Haro SR 1.2 - 2017,2,869.99,0.2,1391.984
826,36,Surly Troll Frameset - 2017,1,832.99,0.1,749.691
827,43,Trek Fuel EX 9.8 27.5 Plus - 2017,1,5299.99,0.05,5034.9905
827,41,Haro Shift R3 - 2017,1,1469.99,0.2,1175.992
827,28,Surly Karate Monkey 27.5+ Frameset - 2017,1,2499.99,0.2,1999.992
827,108,Sun Bicycles Cruz 3 - Women's - 2017,1,449.99,0.2,359.992
828,25,Electra Townie Original 7D - 2015/2016,2,499.99,0.2,799.984
828,24,Electra Townie Original 21D - 2016,1,549.99,0.2,439.992
828,55,Trek Domane S 6 - 2017,2,2699.99,0.07,5021.9814
829,103,Sun Bicycles Streamway 3 - 2017,1,551.99,0.2,441.592
829,105,Sun Bicycles Streamway 7 - 2017,2,533.99,0.1,961.182
830,85,Haro Downtown 16 - 2017,2,329.99,0.2,527.984
830,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,489.99,0.07,911.3814
830,96,Electra Moto 3i (20-inch) - Boy's - 2017,2,349.99,0.2,559.984
831,67,Sun Bicycles Revolutions 24 - Girl's - 2017,1,250.99,0.2,200.792
831,11,Surly Straggler 650b - 2016,1,1680.99,0.2,1344.792
831,68,Sun Bicycles Cruz 3 - 2017,1,449.99,0.1,404.991
832,54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.05,3039.9905
832,45,Haro SR 1.2 - 2017,1,869.99,0.2,695.992
832,27,Surly Big Dummy Frameset - 2017,1,999.99,0.07,929.9907
832,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1079.982
833,20,Electra Townie Original 7D EQ - Women's - 2016,2,599.99,0.05,1139.981
834,54,Trek Domane SL Disc Frameset - 2017,1,3199.99,0.07,2975.9907
834,21,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.05,256.4905
834,78,Sun Bicycles Biscayne Tandem CB - 2017,1,647.99,0.2,518.392
835,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,645.4014
835,82,Electra Amsterdam Original 3i Ladies' - 2017,1,659.99,0.2,527.992
835,2,Ritchey Timberwolf Frameset - 2016,1,749.99,0.05,712.4905
836,108,Sun Bicycles Cruz 3 - Women's - 2017,2,449.99,0.2,719.984
837,51,Trek Silque SLR 8 Women's - 2017,1,6499.99,0.05,6174.9905
837,97,Electra Savannah 3i (20-inch) - Girl's - 2017,1,349.99,0.1,314.991
837,87,Trek Precaliber 12 Boys - 2017,2,189.99,0.2,303.984
838,28,Surly Karate Monkey 27.5+ Frameset - 2017,1,2499.99,0.1,2249.991
838,10,Surly Straggler - 2016,1,1549,0.1,1394.1
838,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,489.99,0.05,930.981
838,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.07,645.4014
839,55,Trek Domane S 6 - 2017,1,2699.99,0.07,2510.9907
839,85,Haro Downtown 16 - 2017,1,329.99,0.1,296.991
839,58,Trek Madone 9.2 - 2017,2,4999.99,0.05,9499.981
840,27,Surly Big Dummy Frameset - 2017,1,999.99,0.07,929.9907
840,43,Trek Fuel EX 9.8 27.5 Plus - 2017,1,5299.99,0.07,4928.9907
840,106,Sun Bicycles Cruz 3 - 2017,2,449.99,0.2,719.984
841,22,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.1,485.982
841,9,Trek Conduit+ - 2016,1,2999.99,0.2,2399.992
841,11,Surly Straggler 650b - 2016,1,1680.99,0.2,1344.792
841,90,Trek Precaliber 16 Girls - 2017,2,209.99,0.07,390.5814
841,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,489.99,0.1,440.991
842,81,Electra Amsterdam Fashion 7i Ladies' - 2017,2,1099.99,0.07,2045.9814
842,42,Trek Fuel EX 5 27.5 Plus - 2017,1,2299.99,0.1,2069.991
843,72,Sun Bicycles Biscayne Tandem 7 - 2017,1,619.99,0.1,557.991
843,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,2,599.99,0.1,1079.982
843,81,Electra Amsterdam Fashion 7i Ladies' - 2017,1,1099.99,0.1,989.991
843,23,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,2,299.99,0.07,557.9814
844,79,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,2,402.99,0.07,749.5614
844,12,Electra Townie Original 21D - 2016,1,549.99,0.1,494.991
844,83,Trek Boy's Kickster - 2015/2017,2,149.99,0.2,239.984
844,48,Trek Emonda S 4 - 2017,1,1499.99,0.2,1199.992
844,63,Trek Boone Race Shop Limited - 2017,2,3499.99,0.05,6649.981
845,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,959.984
845,75,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,599.99,0.2,479.992
845,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.05,1139.981
845,73,Sun Bicycles Brickell Tandem 7 - 2017,2,749.99,0.2,1199.984
845,88,Trek Precaliber 12 Girls - 2017,1,189.99,0.05,180.4905
846,46,Haro SR 1.3 - 2017,2,1409.99,0.05,2678.981
846,47,Trek Remedy 9.8 - 2017,1,5299.99,0.07,4928.9907
846,71,Sun Bicycles Atlas X-Type - 2017,1,416.99,0.1,375.291
846,72,Sun Bicycles Biscayne Tandem 7 - 2017,2,619.99,0.05,1177.981
846,103,Sun Bicycles Streamway 3 - 2017,2,551.99,0.07,1026.7014
847,61,Trek Powerfly 8 FS Plus - 2017,2,4999.99,0.05,9499.981
848,93,Haro Shredder 20 Girls - 2017,1,209.99,0.07,195.2907
848,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,489.99,0.2,783.984
848,88,Trek Precaliber 12 Girls - 2017,2,189.99,0.2,303.984
848,41,Haro Shift R3 - 2017,2,1469.99,0.07,2734.1814
849,109,Sun Bicycles Cruz 7 - Women's - 2017,1,416.99,0.2,333.592
850,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.07,632.3814
850,5,Heller Shagamaw Frame - 2016,2,1320.99,0.07,2457.0414
850,37,Haro Flightline One ST - 2017,1,379.99,0.07,353.3907
851,30,Surly Ice Cream Truck Frameset - 2017,1,999.99,0.2,799.992
851,93,Haro Shredder 20 Girls - 2017,1,209.99,0.05,199.4905
852,46,Haro SR 1.3 - 2017,2,1409.99,0.07,2622.5814
853,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,299.99,0.05,284.9905
853,58,Trek Madone 9.2 - 2017,2,4999.99,0.2,7999.984
853,42,Trek Fuel EX 5 27.5 Plus - 2017,2,2299.99,0.2,3679.984
853,45,Haro SR 1.2 - 2017,1,869.99,0.2,695.992
853,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.05,446.4905
854,87,Trek Precaliber 12 Boys - 2017,1,189.99,0.1,170.991
855,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,1,449,0.1,404.1
855,93,Haro Shredder 20 Girls - 2017,2,209.99,0.2,335.984
855,89,Trek Precaliber 16 Boys - 2017,1,209.99,0.2,167.992
856,38,Haro Flightline Two 26 Plus - 2017,2,549.99,0.05,1044.981
857,29,Trek X-Caliber 8 - 2017,1,999.99,0.2,799.992
858,45,Haro SR 1.2 - 2017,2,869.99,0.2,1391.984
858,5,Heller Shagamaw Frame - 2016,1,1320.99,0.2,1056.792
858,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.07,251.0907
858,73,Sun Bicycles Brickell Tandem 7 - 2017,2,749.99,0.07,1394.9814
859,38,Haro Flightline Two 26 Plus - 2017,2,549.99,0.07,1022.9814
859,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.1,242.991
859,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.1,485.982
859,71,Sun Bicycles Atlas X-Type - 2017,2,416.99,0.1,750.582
859,36,Surly Troll Frameset - 2017,2,832.99,0.1,1499.382
860,6,Surly Ice Cream Truck Frameset - 2016,1,469.99,0.05,446.4905
860,24,Electra Townie Original 21D - 2016,2,549.99,0.2,879.984
860,25,Electra Townie Original 7D - 2015/2016,1,499.99,0.2,399.992
860,58,Trek Madone 9.2 - 2017,2,4999.99,0.07,9299.9814
860,95,"Electra Girl's Hawaii 1 16"" - 2017",2,299.99,0.05,569.981
861,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,2,269.99,0.07,502.1814
861,62,Trek Boone 7 - 2017,1,3499.99,0.2,2799.992
862,85,Haro Downtown 16 - 2017,1,329.99,0.05,313.4905
862,99,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,299.99,0.2,239.992
862,49,Trek Domane SL 6 - 2017,2,3499.99,0.07,6509.9814
863,93,Haro Shredder 20 Girls - 2017,2,209.99,0.1,377.982
864,37,Haro Flightline One ST - 2017,1,379.99,0.1,341.991
864,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.05,659.281
864,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.2,215.992
865,109,Sun Bicycles Cruz 7 - Women's - 2017,2,416.99,0.1,750.582
865,34,Trek Session DH 27.5 Carbon Frameset - 2017,1,469.99,0.05,446.4905
866,88,Trek Precaliber 12 Girls - 2017,1,189.99,0.2,151.992
866,67,Sun Bicycles Revolutions 24 - Girl's - 2017,2,250.99,0.07,466.8414
866,80,Sun Bicycles Brickell Tandem CB - 2017,1,761.99,0.07,708.6507
866,13,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.07,502.1814
867,101,Electra Townie 7D (20-inch) - Boys' - 2017,1,339.99,0.05,322.9905
868,46,Haro SR 1.3 - 2017,1,1409.99,0.07,1311.2907
869,7,Trek Slash 8 27.5 - 2016,1,3999.99,0.2,3199.992
869,106,Sun Bicycles Cruz 3 - 2017,2,449.99,0.05,854.981
869,33,Surly Wednesday Frameset - 2017,1,469.99,0.05,446.4905
869,55,Trek Domane S 6 - 2017,2,2699.99,0.05,5129.981
869,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.2,555.184
870,63,Trek Boone Race Shop Limited - 2017,1,3499.99,0.07,3254.9907
871,106,Sun Bicycles Cruz 3 - 2017,1,449.99,0.2,359.992
871,38,Haro Flightline Two 26 Plus - 2017,1,549.99,0.1,494.991
871,30,Surly Ice Cream Truck Frameset - 2017,2,999.99,0.2,1599.984
871,107,Sun Bicycles Cruz 7 - 2017,2,416.99,0.05,792.281
872,62,Trek Boone 7 - 2017,2,3499.99,0.07,6509.9814
872,53,Surly Ogre Frameset - 2017,1,749.99,0.1,674.991
873,32,Trek Farley Alloy Frameset - 2017,2,469.99,0.1,845.982
874,56,Trek Domane SLR 6 Disc - 2017,1,5499.99,0.05,5224.9905
874,27,Surly Big Dummy Frameset - 2017,2,999.99,0.05,1899.981
874,73,Sun Bicycles Brickell Tandem 7 - 2017,1,749.99,0.1,674.991
874,77,Electra Glam Punk 3i Ladies' - 2017,2,799.99,0.07,1487.9814
875,5,Heller Shagamaw Frame - 2016,2,1320.99,0.1,2377.782
875,15,Electra Moto 1 - 2016,2,529.99,0.05,1006.981
875,14,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,269.99,0.07,251.0907
875,111,Sun Bicycles Drifter 7 - Women's - 2017,1,470.99,0.2,376.792
876,17,Pure Cycles Vine 8-Speed - 2016,2,429,0.2,686.4
876,66,Sun Bicycles Revolutions 24 - 2017,2,250.99,0.2,401.584
876,96,Electra Moto 3i (20-inch) - Boy's - 2017,1,349.99,0.07,325.4907
876,107,Sun Bicycles Cruz 7 - 2017,2,416.99,0.05,792.281
877,73,Sun Bicycles Brickell Tandem 7 - 2017,1,749.99,0.07,697.4907
877,103,Sun Bicycles Streamway 3 - 2017,1,551.99,0.1,496.791
878,103,Sun Bicycles Streamway 3 - 2017,1,551.99,0.2,441.592
878,13,Electra Cruiser 1 (24-Inch) - 2016,1,269.99,0.1,242.991
878,6,Surly Ice Cream Truck Frameset - 2016,2,469.99,0.2,751.984
878,18,Pure Cycles Western 3-Speed - Women's - 2015/2016,2,449,0.05,853.1
879,100,Electra Townie 3i EQ (20-inch) - Boys' - 2017,2,489.99,0.2,783.984
879,2,Ritchey Timberwolf Frameset - 2016,2,749.99,0.07,1394.9814
879,83,Trek Boy's Kickster - 2015/2017,2,149.99,0.2,239.984
879,82,Electra Amsterdam Original 3i Ladies' - 2017,1,659.99,0.07,613.7907
880,28,Surly Karate Monkey 27.5+ Frameset - 2017,2,2499.99,0.2,3999.984
880,95,"Electra Girl's Hawaii 1 16"" - 2017",1,299.99,0.1,269.991
880,5,Heller Shagamaw Frame - 2016,1,1320.99,0.07,1228.5207
880,26,Electra Townie Original 7D EQ - 2016,1,599.99,0.1,539.991
880,66,Sun Bicycles Revolutions 24 - 2017,1,250.99,0.2,200.792
881,98,Electra Straight 8 3i (20-inch) - Boy's - 2017,1,489.99,0.07,455.6907
881,50,Trek Silque SLR 7 Women's - 2017,1,5999.99,0.2,4799.992
881,64,Electra Townie Original 7D - 2017,2,489.99,0.05,930.981
881,67,Sun Bicycles Revolutions 24 - Girl's - 2017,1,250.99,0.1,225.891
882,63,Trek Boone Race Shop Limited - 2017,2,3499.99,0.07,6509.9814
882,108,Sun Bicycles Cruz 3 - Women's - 2017,2,449.99,0.2,719.984
882,57,Trek Emonda S 5 - 2017,2,1999.99,0.07,3719.9814
883,44,Haro SR 1.1 - 2017,1,539.99,0.05,512.9905
883,5,Heller Shagamaw Frame - 2016,2,1320.99,0.05,2509.881
884,49,Trek Domane SL 6 - 2017,2,3499.99,0.05,6649.981
884,69,Sun Bicycles Cruz 7 - 2017,2,416.99,0.07,775.6014
884,46,Haro SR 1.3 - 2017,2,1409.99,0.2,2255.984
884,10,Surly Straggler - 2016,1,1549,0.1,1394.1
884,21,Electra Cruiser 1 (24-Inch) - 2016,2,269.99,0.05,512.981
885,106,Sun Bicycles Cruz 3 - 2017,1,449.99,0.07,418.4907
885,43,Trek Fuel EX 9.8 27.5 Plus - 2017,1,5299.99,0.1,4769.991
886,47,Trek Remedy 9.8 - 2017,1,5299.99,0.05,5034.9905
886,30,Surly Ice Cream Truck Frameset - 2017,1,999.99,0.05,949.9905
887,50,Trek Silque SLR 7 Women's - 2017,2,5999.99,0.05,11399.981
887,70,Electra Amsterdam Original 3i - 2015/2017,1,659.99,0.1,593.991
888,33,Surly Wednesday Frameset - 2017,2,469.99,0.1,845.982
888,26,Electra Townie Original 7D EQ - 2016,2,599.99,0.2,959.984
889,12,Electra Townie Original 21D - 2016,2,549.99,0.1,989.982
890,16,Electra Townie Original 7D EQ - 2016,2,599.99,0.1,1079.982
890,105,Sun Bicycles Streamway 7 - 2017,2,533.99,0.1,961.182
890,52,Surly Steamroller - 2017,1,875.99,0.05,832.1905
890,67,Sun Bicycles Revolutions 24 - Girl's - 2017,1,250.99,0.1,225.891
890,65,Sun Bicycles Lil Bolt Type-R - 2017,2,346.99,0.1,624.582
891,107,Sun Bicycles Cruz 7 - 2017,2,416.99,0.1,750.582
891,32,Trek Farley Alloy Frameset - 2017,1,469.99,0.05,446.4905
891,35,Sun Bicycles Spider 3i - 2017,2,832.99,0.1,1499.382
891,50,Trek Silque SLR 7 Women's - 2017,1,5999.99,0.1,5399.991
892,36,Surly Troll Frameset - 2017,1,832.99,0.1,749.691
892,9,Trek Conduit+ - 2016,2,2999.99,0.2,4799.984
892,50,Trek Silque SLR 7 Women's - 2017,2,5999.99,0.07,11159.9814
892,88,Trek Precaliber 12 Girls - 2017,1,189.99,0.05,180.4905
893,67,Sun Bicycles Revolutions 24 - Girl's - 2017,2,250.99,0.05,476.881
893,45,Haro SR 1.2 - 2017,1,869.99,0.07,809.0907
894,101,Electra Townie 7D (20-inch) - Boys' - 2017,2,339.99,0.2,543.984
895,106,Sun Bicycles Cruz 3 - 2017,1,449.99,0.07,418.4907
896,91,Trek Precaliber 24 (21-Speed) - Girls - 2017,2,349.99,0.05,664.981
896,10,Surly Straggler - 2016,1,1549,0.05,1471.55
897,105,Sun Bicycles Streamway 7 - 2017,1,533.99,0.05,507.2905
